lng,lat,maydoni,xonalar_soni,kv_qavat,qavatlar_soni,tuman,manzil,narxi
69.1737654,41.2924208,33.0,1,2,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 21-й квартал",28000
69.1737654,41.2924208,50.0,2,4,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 21-й квартал",30000
69.2169777,41.2837307,30.0,1,2,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 4-й квартал",28200
69.1670599,41.2797359,73.0,4,1,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 25-й квартал",65000
69.2769129,41.2910722,90.0,3,3,4,Mirobod,"город Ташкент, Mirobod район, Нукуская",118000
69.2892434,41.3171406,131.0,3,1,8,Mirzo Ulugbek,"город Ташкент, Mirzo Ulugbek район, Ц-2",150000
69.2290098,41.2885649,70.0,3,4,4,Chilonzor,"город Ташкент, Chilonzor район, Мукими",51000
69.331719,41.239092,100.0,4,5,5,Mirobod,"город Ташкент, Mirobod район, 1-й проезд Куйлюк",54500
69.1909015,41.2770171,76.0,4,4,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",47500
69.1871763,41.290141,45.0,2,4,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 13-й квартал",30000
69.1804708,41.259418,38.0,1,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар квартал 20А",28900
69.2177228,41.2916859,27.0,1,3,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 5-й квартал",32000
69.1849411,41.2710841,117.0,5,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 19-й квартал",95000
69.1638237,41.2606228,78.0,4,2,4,Chilonzor,"город Ташкент, Chilonzor район, Алгоритм",65000
69.1804708,41.259418,50.0,2,3,5,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар",36500
69.1804708,41.259418,60.0,2,4,9,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар",34500
69.1968618,41.2901628,40.0,1,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар-9",27500
69.1804708,41.259418,54.0,2,3,5,Chilonzor,"город Ташкент, Chilonzor район",32000
69.1968618,41.2829494,65.0,3,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар-10",38500
69.1961168,41.271386,48.0,2,2,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 17-й квартал",38000
69.1804708,41.2978921,58.0,1,9,12,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 30-й квартал",26000
69.1804708,41.2978921,75.0,3,3,9,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 31-й квартал",51500
69.1961168,41.271386,32.0,1,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 17-й квартал",27700
69.1789807,41.2867929,72.0,3,1,9,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",60000
69.200587,41.274633,46.0,2,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 16-й квартал",31000
69.1916465,41.2729489,78.0,3,3,5,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 18-й квартал",58000
69.1839655,41.2902787,80.0,3,3,4,Uchtepa,"город Ташкент, Uchtepa район, Кухна-Чупонота массив Чиланзар 13-й квартал",55500
69.182706,41.2953086,108.0,4,3,3,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",70000
69.1804708,41.259418,135.0,3,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар квартал Г9",148000
69.182706,41.2953086,98.0,4,4,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",58000
69.2087824,41.2948119,47.0,2,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",33000
69.1804708,41.2978921,80.0,4,5,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 30-й квартал",53000
69.1968618,41.2829494,72.0,4,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 10-й квартал",50000
69.307123,41.2459142,52.0,2,8,9,Yashnobod,"город Ташкент, Yashnobod район, Куйлюк-Центр",27000
69.2108312,41.3001561,98.0,4,3,9,Chilonzor,"город Ташкент, Chilonzor район, площадь Актепа",84000
69.1909015,41.2962523,92.0,4,3,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 14-й квартал",59500
69.2143264,41.3239274,72.0,3,8,9,Uchtepa,"город Ташкент, Uchtepa район, Кизил Шарк",40000
69.1871763,41.290141,80.0,4,1,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 13-й квартал",47000
69.1789807,41.2867929,70.0,3,5,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",44000
69.1789807,41.2867929,70.0,3,9,9,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",44000
69.1909015,41.2770171,50.0,2,4,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",35000
69.223683,41.2807837,52.0,2,3,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 2 квартал",38900
69.1692951,41.2879715,67.0,3,3,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 22-й квартал",51000
69.182706,41.2953086,84.0,3,14,16,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",49000
69.1916465,41.2729489,60.0,3,4,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар квартал Г9А",45000
69.2072923,41.262065,33.0,1,3,4,Chilonzor,"город Ташкент, Chilonzor район, Домбрабад",24500
69.1879213,41.281265,120.0,4,1,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 12-й квартал",110000
69.1879213,41.281265,61.0,2,6,9,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 12-й квартал",37000
69.1909015,41.2770171,50.0,2,1,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",52500
69.1916465,41.2729489,70.0,3,4,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар квартал Г9А",47500
69.1916465,41.2729489,70.0,3,4,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар квартал Г9А",41500
69.1968618,41.2901628,68.0,3,3,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",57500
69.2058023,41.2894422,65.0,3,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 8-й квартал",43000
69.2117625,41.2857552,42.0,2,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 6-й квартал",41500
69.2177228,41.2916859,110.0,3,3,9,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 5-й квартал",78000
69.2177228,41.2916859,68.0,3,3,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 5-й квартал",50000
69.223683,41.2855934,45.0,2,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 3-й квартал",32000
69.2288981,41.2847707,68.0,3,4,5,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",55000
69.2177163,41.2788539,65.0,3,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чапаната",48000
69.1781265,41.2601131,43.0,2,1,4,Chilonzor,"город Ташкент, Chilonzor район, Сугалли-ота",32000
69.2290098,41.2885649,54.0,2,3,4,Chilonzor,"город Ташкент, Chilonzor район, Мукими",45500
69.2290098,41.2885649,52.0,2,2,4,Chilonzor,"город Ташкент, Chilonzor район, Мукими",56500
69.1880751,41.2881302,63.0,2,2,5,Chilonzor,"город Ташкент, Chilonzor район, Лутфи",46500
69.279218,41.3029081,135.0,4,3,9,Mirobod,"город Ташкент, Mirobod район, Шахрисабз",105000
69.1804708,41.2978921,90.0,4,5,5,Uchtepa,"город Ташкент, Uchtepa район, Гулистон",46000
69.1804708,41.2978921,90.0,4,3,5,Uchtepa,"город Ташкент, Uchtepa район, Гулистон",58000
69.1804708,41.2978921,92.0,3,9,9,Uchtepa,"город Ташкент, Uchtepa район, Гулистон",47500
69.1959189,41.2573956,80.0,3,8,9,Chilonzor,"город Ташкент, Chilonzor район, Алмазар",66000
69.1804708,41.2978921,72.0,3,1,9,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 31-й квартал",48000
69.1804708,41.2978921,71.0,2,4,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 31-й квартал",67000
69.1916465,41.2729489,76.0,3,5,5,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 18-й квартал",49000
69.1916465,41.2729489,45.0,2,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 18-й квартал",36500
69.1909015,41.2962523,137.0,4,5,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 14-й квартал",94000
69.196601,41.312128,100.0,4,9,9,Shayhontohur,"город Ташкент, Shayhontohur район, Кизил Гунча",68000
69.2665263,41.2834892,100.0,4,2,9,Shayhontohur,"город Ташкент, Shayhontohur район, Бешагач",87000
69.167805,41.3345513,57.0,2,4,5,Shayhontohur,"город Ташкент, Shayhontohur район, Ибн Сина-1",35000
69.2281531,41.3645355,52.0,2,1,4,Olmzor,"город Ташкент, Olmzor район, Зиё",52500
69.2415634,41.2167651,58.0,2,1,3,Sergeli,"город Ташкент, Sergeli район, Сергели-IV",41000
69.2747161,41.3615759,42.0,1,1,4,Yunusobod,"город Ташкент, Yunusobod район, Юнусабад 5-й квартал",53000
69.1909015,41.2962523,28.0,2,1,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 14-й квартал",43000
69.2288981,41.2847707,90.0,3,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 1-й квартал",84000
69.2177163,41.2788539,64.0,3,2,4,Chilonzor,"город Ташкент, Chilonzor район, Чапаната",46000
69.2177163,41.2788539,66.0,3,9,9,Chilonzor,"город Ташкент, Chilonzor район, Чапаната",73500
69.223683,41.2807837,55.0,2,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 2-й квартал",43000
69.1804708,41.2978921,40.0,2,2,4,Uchtepa,"город Ташкент, Uchtepa район, 8-й проезд Гулистон",35000
69.1789807,41.2867929,47.0,2,3,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 23-й квартал",32000
69.1692951,41.2879715,53.0,2,4,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 22-й квартал",31500
69.1692951,41.2879715,52.0,2,2,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 22-й квартал",35000
69.1737654,41.2924208,45.0,2,1,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 21-й квартал",35000
69.1909015,41.2770171,50.0,2,4,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",37000
69.1916465,41.2729489,43.0,2,2,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар квартал Г9А",37000
69.2087824,41.2948119,46.0,2,3,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 7-й квартал",33000
69.2058023,41.2798237,48.0,2,2,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар квартал Ц",38000
69.2117625,41.2857552,50.0,2,2,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 6-й квартал",40000
69.223683,41.2855934,45.0,2,3,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 3-й квартал",42500
69.1760005,41.2814223,80.0,4,1,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",65000
69.1804708,41.259418,100.0,4,3,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар квартал 20А",57000
69.1849411,41.2710841,80.0,4,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 19-й квартал",51500
69.1916465,41.2729489,96.0,4,8,9,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 18-й квартал",57500
69.200587,41.274633,90.0,4,9,9,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 16-й квартал",53000
69.1804708,41.259418,94.0,4,3,9,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар квартал Е",119000
69.1576663,41.2821153,80.0,3,7,9,Uchtepa,"город Ташкент, Uchtepa район, Изза",45000
69.1789807,41.2771751,68.0,3,3,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 26-й квартал",57000
69.1839655,41.2902787,68.0,3,6,9,Uchtepa,"город Ташкент, Uchtepa район, Кухна-Чупонота массив Чиланзар 13-й квартал",44000
69.1968618,41.2901628,110.0,3,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",78500
69.1909015,41.2770171,65.0,3,4,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",53000
69.1804708,41.2978921,33.0,2,8,9,Uchtepa,"город Ташкент, Uchtepa район, Гулистон",23500
69.1804708,41.2978921,40.0,2,7,9,Uchtepa,"город Ташкент, Uchtepa район, Гулистон",22500
69.1670599,41.2797359,56.0,2,5,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 25-й квартал",34000
69.1760005,41.2814223,42.0,2,1,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 24-й квартал",31000
69.1804708,41.259418,52.0,2,4,4,Chilonzor,"город Ташкент, Chilonzor район, Наккашлык",39000
69.182706,41.2953086,52.0,2,2,4,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 15-й квартал",41000
69.1909015,41.2770171,47.0,2,3,5,Uchtepa,"город Ташкент, Uchtepa район, Чиланзар 11-й квартал",36000
69.223683,41.2807837,40.0,2,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 2-й квартал",35000
69.2060703,41.2780874,65.0,2,4,9,Chilonzor,"город Ташкент, Chilonzor район, Кошчинар",57200
69.1804708,41.259418,69.0,3,3,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар квартал Г9",44000
69.2571715,41.28889,60.0,2,4,5,Yakkasaroy,"город Ташкент, Yakkasaroy район, Парк ""БАБУР"", (Аския базар), новостройка",70000
69.1968618,41.2901628,65.0,3,1,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",49500
69.1968618,41.2901628,32.0,1,4,4,Chilonzor,"город Ташкент, Chilonzor район, Чиланзар 9-й квартал",27500
